Id. zařízení;Typ;Název zařízení;Obec;Ulice;Č.p.;Č.o.;M.část.;PSČ;Cizí vyučovací jazyk;Kapacita;Platnost zařízení;address
181086361;A15;Mateřská škola (lesní);Rožnov pod Radhoštěm;Horní Dráhy;2761;;Rožnov pod Radhoštěm;75661;;15;Platné;Rožnov pod Radhoštěm, Horní Dráhy 2761
181120763;A00;Mateřská škola;Rožnov pod Radhoštěm;Chodská;697;;Rožnov pod Radhoštěm;75661;;15;Platné;Rožnov pod Radhoštěm, Chodská 697
181120771;L13;Školní jídelna - výdejna;Rožnov pod Radhoštěm;Chodská;697;;Rožnov pod Radhoštěm;75661;;40;Platné;Rožnov pod Radhoštěm, Chodská 697
102768145;B00;Základní škola;Lačnov;;96;;Lačnov;75612;;75;Platné;Lačnov, 96
181046768;G21;Školní družina;Lačnov;;96;;Lačnov;75612;;35;Platné;Lačnov, 96
107633868;A00;Mateřská škola;Lačnov;;22;;Lačnov;75612;;43;Platné;Lačnov, 22
103108661;L11;Školní jídelna;Lačnov;;22;;Lačnov;75612;;118;Platné;Lačnov, 22
107605708;A00;Mateřská škola;Zlín;Ševcovská;2681;25;Zlín;76001;;18;Platné;Zlín, Ševcovská 2681/25
110035151;L11;Školní jídelna;Zlín;Ševcovská;2681;25;Zlín;76001;;18;Platné;Zlín, Ševcovská 2681/25
049157841;B00;Základní škola;Zlín;Česká;4787;;Zlín;76005;;250;Platné;Zlín, Česká 4787
110008880;G21;Školní družina;Zlín;Česká;4787;;Zlín;76005;;110;Platné;Zlín, Česká 4787
110008898;L11;Školní jídelna;Zlín;Česká;4787;;Zlín;76005;;500;Platné;Zlín, Česká 4787
181012260;G22;Školní klub;Zlín;Česká;4787;;Zlín;76005;;140;Platné;Zlín, Česká 4787
181027429;A00;Mateřská škola;Zlín;Česká;4787;;Zlín;76005;;45;Platné;Zlín, Česká 4787
107870568;C00;Střední škola;Zlín;nám. T. G. Masaryka;1279;;Zlín;76001;;620;Platné;Zlín, nám. T. G. Masaryka 1279
181120941;B00;Základní škola;Zlín;nám. T. G. Masaryka;1279;;Zlín;76001;;144;Platné;Zlín, nám. T. G. Masaryka 1279
181122391;A00;Mateřská škola;Zlín;nám. T. G. Masaryka;1279;;Zlín;76001;;50;Platné;Zlín, nám. T. G. Masaryka 1279
181122405;G21;Školní družina;Zlín;nám. T. G. Masaryka;1279;;Zlín;76001;;110;Platné;Zlín, nám. T. G. Masaryka 1279
181122413;G22;Školní klub;Zlín;nám. T. G. Masaryka;1279;;Zlín;76001;;30;Platné;Zlín, nám. T. G. Masaryka 1279
181122421;L13;Školní jídelna - výdejna;Zlín;nám. T. G. Masaryka;1279;;Zlín;76001;;300;Platné;Zlín, nám. T. G. Masaryka 1279
103031464;B00;Základní škola;Zlín;Lazy VI;3695;;Zlín;76001;;70;Platné;Zlín, Lazy VI 3695
110500644;C00;Střední škola;Zlín;Lazy VI;3695;;Zlín;76001;;10;Platné;Zlín, Lazy VI 3695
110004272;G21;Školní družina;Zlín;Lazy VI;3695;;Zlín;76001;;30;Platné;Zlín, Lazy VI 3695
110004264;H21;Internát;Zlín;Lazy VI;3695;;Zlín;76001;;16;Platné;Zlín, Lazy VI 3695
150070462;J11;Dětský domov;Zlín;Lazy VI;3695;;Zlín;76001;;16;Platné;Zlín, Lazy VI 3695
108011186;K20;Speciálně pedagogické centrum;Zlín;Lazy VI;3695;;Zlín;76001;;neuvádí se;Platné;Zlín, Lazy VI 3695
103191216;L11;Školní jídelna;Zlín;Lazy VI;3695;;Zlín;76001;;135;Platné;Zlín, Lazy VI 3695
110500652;M60;Přípravný stupeň ZŠ speciální;Zlín;Lazy VI;3695;;Zlín;76001;;12;Platné;Zlín, Lazy VI 3695
102319600;A00;Mateřská škola;Zlín;Obeciny I;3583;;Zlín;76001;;24;Platné;Zlín, Obeciny I 3583
107605406;A00;Mateřská škola;Fryšták;Komenského;344;;Fryšták;76316;;156;Platné;Fryšták, Komenského 344
103107657;L11;Školní jídelna;Fryšták;Komenského;344;;Fryšták;76316;;120;Platné;Fryšták, Komenského 344
107605449;A00;Mateřská škola;Zlín;Dětská;4698;;Zlín;76005;;60;Platné;Zlín, Dětská 4698
173000371;L11;Školní jídelna;Zlín;Dětská;4698;;Zlín;76005;;170;Platné;Zlín, Dětská 4698
107605457;A00;Mateřská škola;Zlín;Družstevní;4514;;Zlín;76005;;104;Platné;Zlín, Družstevní 4514
103107690;L11;Školní jídelna;Zlín;Družstevní;4514;;Zlín;76005;;110;Platné;Zlín, Družstevní 4514
107605490;A00;Mateřská škola;Zlín;Lázeňská;412;;Kostelec;76314;;60;Platné;Zlín, Lázeňská 412
103107738;L11;Školní jídelna;Zlín;Lázeňská;412;;Kostelec;76314;;80;Platné;Zlín, Lázeňská 412
107605503;A00;Mateřská škola;Zlín;Na Vrchovici;21;;Kudlov;76001;;45;Platné;Zlín, Na Vrchovici 21
103107746;L11;Školní jídelna;Zlín;Na Vrchovici;21;;Kudlov;76001;;60;Platné;Zlín, Na Vrchovici 21
107605511;A00;Mateřská škola;Zlín;Kúty;1963;;Zlín;76001;;90;Platné;Zlín, Kúty 1963
103107754;L11;Školní jídelna;Zlín;Kúty;1963;;Zlín;76001;;90;Platné;Zlín, Kúty 1963
107605546;A00;Mateřská škola;Zlín;Sokolská;3962;;Zlín;76001;;110;Platné;Zlín, Sokolská 3962
103107762;L11;Školní jídelna;Zlín;Sokolská;3961;;Zlín;76001;;105;Platné;Zlín, Sokolská 3961
107605554;A00;Mateřská škola;Zlín;U Dřevnice;206;;Louky;76302;;222;Platné;Zlín, U Dřevnice 206
103107771;L11;Školní jídelna;Zlín;U Dřevnice;206;;Louky;76302;;226;Platné;Zlín, U Dřevnice 206
181056089;L13;Školní jídelna - výdejna;Zlín;Nad Ovčírnou V;1591;12;Zlín;76001;;46;Platné;Zlín, Nad Ovčírnou V 1591/12
107605597;A00;Mateřská škola;Zlín;Návesní;64;;Mladcová;76001;;50;Platné;Zlín, Návesní 64
103107801;L11;Školní jídelna;Zlín;Návesní;64;;Mladcová;76001;;60;Platné;Zlín, Návesní 64
107605601;A00;Mateřská škola;Zlín;třída Tomáše Bati;1285;;Zlín;76001;;124;Platné;Zlín, třída Tomáše Bati 1285
103107819;L11;Školní jídelna;Zlín;třída Tomáše Bati;1285;;Zlín;76001;;140;Platné;Zlín, třída Tomáše Bati 1285
107605716;A00;Mateřská škola;Zlín;Slínová;4225;;Zlín;76001;;140;Platné;Zlín, Slínová 4225
103107916;L11;Školní jídelna;Zlín;Slínová;4225;;Zlín;76001;;140;Platné;Zlín, Slínová 4225
107605724;A00;Mateřská škola;Zlín;Slovenská;1808;20;Zlín;76001;;110;Platné;Zlín, Slovenská 1808/20
103107924;L11;Školní jídelna;Zlín;Slovenská;1808;20;Zlín;76001;;290;Platné;Zlín, Slovenská 1808/20
107605732;A00;Mateřská škola;Zlín;Luční;4588;;Zlín;76005;;168;Platné;Zlín, Luční 4588
103107681;L11;Školní jídelna;Zlín;Luční;4588;;Zlín;76005;;170;Platné;Zlín, Luční 4588
107605775;A00;Mateřská škola;Horní Lhota;;135;;Horní Lhota;76323;;27;Platné;Horní Lhota, 135
103107959;L11;Školní jídelna;Horní Lhota;;135;;Horní Lhota;76323;;50;Platné;Horní Lhota, 135
107605791;A00;Mateřská škola;Luhačovice;Komenského;301;;Luhačovice;76326;;180;Platné;Luhačovice, Komenského 301
103107975;L11;Školní jídelna;Luhačovice;Komenského;301;;Luhačovice;76326;;180;Platné;Luhačovice, Komenského 301
107605821;A00;Mateřská škola;Machová;;68;;Machová;76301;;50;Platné;Machová, 68
103119001;L11;Školní jídelna;Machová;;68;;Machová;76301;;50;Platné;Machová, 68
107605864;A00;Mateřská škola;Komárov;;73;;Komárov;76361;;30;Platné;Komárov, 73
103119043;L11;Školní jídelna;Komárov;;73;;Komárov;76361;;30;Platné;Komárov, 73
107606054;A00;Mateřská škola;Hrobice;;76;;Hrobice;76315;;53;Platné;Hrobice, 76
103119639;L11;Školní jídelna;Hrobice;;76;;Hrobice;76315;;60;Platné;Hrobice, 76
107606097;A00;Mateřská škola;Jestřabí;;78;;Jestřabí;76333;;35;Platné;Jestřabí, 78
103119205;L11;Školní jídelna;Jestřabí;;78;;Jestřabí;76333;;35;Platné;Jestřabí, 78
107606151;A00;Mateřská škola;Loučka;;85;;Loučka;76325;;28;Platné;Loučka, 85
103119248;L11;Školní jídelna;Loučka;;85;;Loučka;76325;;30;Platné;Loučka, 85
107606224;A00;Mateřská škola;Vizovice;Palackého Nám.;888;;Vizovice;76312;;180;Platné;Vizovice, Palackého Nám. 888
103119299;L11;Školní jídelna;Vizovice;Palackého Nám.;888;;Vizovice;76312;;200;Platné;Vizovice, Palackého Nám. 888
107606232;A00;Mateřská škola;Zádveřice-Raková;;358;;Zádveřice;76312;;63;Platné;Zádveřice-Raková, 358
103119302;L11;Školní jídelna;Zádveřice-Raková;;358;;Zádveřice;76312;;170;Platné;Zádveřice-Raková, 358
107606372;A00;Mateřská škola;Jasenná;;255;;Jasenná;76313;;38;Platné;Jasenná, 255
103119434;L11;Školní jídelna;Jasenná;;255;;Jasenná;76313;;38;Platné;Jasenná, 255
107606381;A00;Mateřská škola;Ublo;;74;;Ublo;76312;;24;Platné;Ublo, 74
103119442;L11;Školní jídelna;Ublo;;74;;Ublo;76312;;24;Platné;Ublo, 74
107606411;A00;Mateřská škola;Slušovice;Rovná;400;;Slušovice;76315;;120;Platné;Slušovice, Rovná 400
103119477;L11;Školní jídelna;Slušovice;Rovná;400;;Slušovice;76315;;150;Platné;Slušovice, Rovná 400
173000606;L13;Školní jídelna - výdejna;Slušovice;Dlouhá;23;;Slušovice;76315;;30;Platné;Slušovice, Dlouhá 23
107606429;A00;Mateřská škola;Štítná nad Vláří-Popov;;460;;Štítná nad Vláří;76333;;84;Platné;Štítná nad Vláří-Popov, 460
103119485;L11;Školní jídelna;Štítná nad Vláří-Popov;;460;;Štítná nad Vláří;76333;;100;Platné;Štítná nad Vláří-Popov, 460
107606461;A00;Mateřská škola;Brumov-Bylnice;Družba;1212;;Brumov;76331;;201;Platné;Brumov-Bylnice, Družba 1212
103119523;L11;Školní jídelna;Brumov-Bylnice;Družba;1212;;Brumov;76331;;201;Platné;Brumov-Bylnice, Družba 1212
181041014;L13;Školní jídelna - výdejna;Brumov-Bylnice;1. května;1030;;Brumov;76331;;23;Platné;Brumov-Bylnice, 1. května 1030
107606500;A00;Mateřská škola;Zlín;Osvoboditelů;3778;;Zlín;76001;;159;Platné;Zlín, Osvoboditelů 3778
103119566;L11;Školní jídelna;Zlín;Osvoboditelů;3778;;Zlín;76001;;159;Platné;Zlín, Osvoboditelů 3778
107606569;A00;Mateřská škola;Zlín;Potoky;4224;;Zlín;76001;;120;Platné;Zlín, Potoky 4224
103119621;L11;Školní jídelna;Zlín;Potoky;4224;;Zlín;76001;;150;Platné;Zlín, Potoky 4224
107606615;A00;Mateřská škola;Napajedla;Komenského;1159;;Napajedla;76361;;198;Platné;Napajedla, Komenského 1159
103119663;L11;Školní jídelna;Napajedla;Komenského;1159;;Napajedla;76361;;200;Platné;Napajedla, Komenského 1159
107606739;A00;Mateřská škola;Slavičín;Dlouhá;470;;Slavičín;76321;;237;Platné;Slavičín, Dlouhá 470
103119752;L11;Školní jídelna;Slavičín;Dlouhá;470;;Slavičín;76321;;380;Platné;Slavičín, Dlouhá 470
103619348;A00;Mateřská škola;Zlín;Štefánikova;2222;;Zlín;76001;;80;Platné;Zlín, Štefánikova 2222
103619739;L11;Školní jídelna;Zlín;Štefánikova;2222;;Zlín;76001;;90;Platné;Zlín, Štefánikova 2222
103619356;A00;Mateřská škola;Zlín;Mariánské náměstí;141;;Kostelec;76314;;91;Platné;Zlín, Mariánské náměstí 141
103279661;L11;Školní jídelna;Zlín;Mariánské náměstí;141;;Kostelec;76314;;100;Platné;Zlín, Mariánské náměstí 141
103191127;A00;Mateřská škola;Zlín;Budovatelská;4819;;Zlín;76005;;140;Platné;Zlín, Budovatelská 4819
103191101;L11;Školní jídelna;Zlín;Budovatelská;4819;;Zlín;76005;;160;Platné;Zlín, Budovatelská 4819
181022877;L13;Školní jídelna - výdejna;Zlín;Budovatelská;4820;;Zlín;76005;;56;Platné;Zlín, Budovatelská 4820
103191119;A00;Mateřská škola;Zlín;SNP;4790;;Zlín;76005;;90;Platné;Zlín, SNP 4790
103191097;L11;Školní jídelna;Zlín;SNP;4790;;Zlín;76005;;100;Platné;Zlín, SNP 4790
107605562;A00;Mateřská škola;Zlín;Milíčova;867;;Malenovice;76302;;158;Platné;Zlín, Milíčova 867
103107789;L11;Školní jídelna;Zlín;Milíčova;867;;Malenovice;76302;;170;Platné;Zlín, Milíčova 867
103019634;A00;Mateřská škola;Otrokovice;Jana Žižky;1356;;Otrokovice;76502;;674;Platné;Otrokovice, Jana Žižky 1356
103107541;L11;Školní jídelna;Otrokovice;Jana Žižky;1356;;Otrokovice;76502;;770;Platné;Otrokovice, Jana Žižky 1356
173000576;L13;Školní jídelna - výdejna;Otrokovice;K. H. Máchy;266;;Kvítkovice;76502;;60;Platné;Otrokovice, K. H. Máchy 266
103019961;A00;Mateřská škola;Zlín;Slovenská;3660;;Zlín;76001;;60;Platné;Zlín, Slovenská 3660
103107550;L11;Školní jídelna;Zlín;Slovenská;3660;;Zlín;76001;;60;Platné;Zlín, Slovenská 3660
118500830;A00;Mateřská škola;Lhota;;87;;Lhota;76302;;46;Platné;Lhota, 87
118500848;L11;Školní jídelna;Lhota;;87;;Lhota;76302;;46;Platné;Lhota, 87
107605414;A00;Mateřská škola;Zlín;M. Knesla;4056;;Zlín;76001;;120;Platné;Zlín, M. Knesla 4056
103119531;L11;Školní jídelna;Zlín;M. Knesla;4056;;Zlín;76001;;150;Platné;Zlín, M. Knesla 4056
107605571;A00;Mateřská škola;Zlín;třída Svobody;835;;Malenovice;76302;;116;Platné;Zlín, třída Svobody 835
103107797;L11;Školní jídelna;Zlín;třída Svobody;835;;Malenovice;76302;;190;Platné;Zlín, třída Svobody 835
107605767;A00;Mateřská škola;Držková;;106;;Držková;76319;;28;Platné;Držková, 106
103107941;L11;Školní jídelna;Držková;;106;;Držková;76319;;50;Platné;Držková, 106
107606453;A00;Mateřská škola;Lípa;;118;;Lípa;76311;;45;Platné;Lípa, 118
103119515;L11;Školní jídelna;Lípa;;118;;Lípa;76311;;50;Platné;Lípa, 118
107605902;A00;Mateřská škola;Návojná;;157;;Návojná;76332;;30;Platné;Návojná, 157
103119060;L11;Školní jídelna;Návojná;;157;;Návojná;76332;;60;Platné;Návojná, 157
107605911;A00;Mateřská škola;Nedašova Lhota;;84;;Nedašova Lhota;76332;;30;Platné;Nedašova Lhota, 84
103119078;L11;Školní jídelna;Nedašova Lhota;;84;;Nedašova Lhota;76332;;50;Platné;Nedašova Lhota, 84
107606101;A00;Mateřská škola;Tlumačov;Masarykova;63;;Tlumačov;76362;;74;Platné;Tlumačov, Masarykova 63
118500082;L13;Školní jídelna - výdejna;Tlumačov;Masarykova;63;;Tlumačov;76362;;70;Platné;Tlumačov, Masarykova 63
107606127;A00;Mateřská škola;Trnava;;326;;Trnava;76318;;60;Platné;Trnava, 326
103119221;L11;Školní jídelna;Trnava;;326;;Trnava;76318;;60;Platné;Trnava, 326
107606186;A00;Mateřská škola;Poteč;;12;;Poteč;76601;;30;Platné;Poteč, 12
103119264;L11;Školní jídelna;Poteč;;12;;Poteč;76601;;30;Platné;Poteč, 12
107606194;A00;Mateřská škola;Velký Ořechov;;27;;Velký Ořechov;76307;;76;Platné;Velký Ořechov, 27
103107134;L11;Školní jídelna;Velký Ořechov;;27;;Velký Ořechov;76307;;260;Platné;Velký Ořechov, 27
107606241;A00;Mateřská škola;Vlachovice;;50;;Vlachovice;76324;;74;Platné;Vlachovice, 50
103119311;L11;Školní jídelna;Vlachovice;;50;;Vlachovice;76324;;84;Platné;Vlachovice, 50
107606160;A00;Mateřská škola;Valašské Klobouky;Školní;850;;Valašské Klobouky;76601;;157;Platné;Valašské Klobouky, Školní 850
103119256;L11;Školní jídelna;Valašské Klobouky;Školní;850;;Valašské Klobouky;76601;;180;Platné;Valašské Klobouky, Školní 850
107606364;A00;Mateřská škola;Sehradice;;92;;Sehradice;76323;;22;Platné;Sehradice, 92
102307971;B00;Základní škola;Sehradice;;18;;Sehradice;76323;;60;Platné;Sehradice, 18
118500139;G21;Školní družina;Sehradice;;18;;Sehradice;76323;;30;Platné;Sehradice, 18
103107118;L11;Školní jídelna;Sehradice;;18;;Sehradice;76323;;150;Platné;Sehradice, 18
181048698;L13;Školní jídelna - výdejna;Sehradice;;92;;Sehradice;76323;;30;Platné;Sehradice, 92
107606208;A00;Mateřská škola;Hřivínův Újezd;;68;;Hřivínův Újezd;76307;;40;Platné;Hřivínův Újezd, 68
102307750;B00;Základní škola;Hřivínův Újezd;;68;;Hřivínův Újezd;76307;;80;Platné;Hřivínův Újezd, 68
118500147;G21;Školní družina;Hřivínův Újezd;;68;;Hřivínův Újezd;76307;;50;Platné;Hřivínův Újezd, 68
103119272;L11;Školní jídelna;Hřivínův Újezd;;68;;Hřivínův Újezd;76307;;120;Platné;Hřivínův Újezd, 68
107606631;A00;Mateřská škola;Žlutava;;305;;Žlutava;76361;;52;Platné;Žlutava, 305
102319014;B00;Základní škola;Žlutava;;123;;Žlutava;76361;;100;Platné;Žlutava, 123
118500155;G21;Školní družina;Žlutava;;123;;Žlutava;76361;;58;Platné;Žlutava, 123
103119671;L11;Školní jídelna;Žlutava;;305;;Žlutava;76361;;200;Platné;Žlutava, 305
107606291;A00;Mateřská škola;Biskupice;;37;;Biskupice;76341;;30;Platné;Biskupice, 37
102307849;B00;Základní škola;Biskupice;;62;;Biskupice;76341;;60;Platné;Biskupice, 62
118500163;G21;Školní družina;Biskupice;;62;;Biskupice;76341;;35;Platné;Biskupice, 62
103119361;L11;Školní jídelna;Biskupice;;37;;Biskupice;76341;;120;Platné;Biskupice, 37
107606259;A00;Mateřská škola;Hvozdná;Hlavní;19;;Hvozdná;76310;;56;Platné;Hvozdná, Hlavní 19
108011101;B00;Základní škola;Hvozdná;Hlavní;19;;Hvozdná;76310;;90;Platné;Hvozdná, Hlavní 19
118500180;G21;Školní družina;Hvozdná;Hlavní;19;;Hvozdná;76310;;30;Platné;Hvozdná, Hlavní 19
103119329;L11;Školní jídelna;Hvozdná;Hlavní;19;;Hvozdná;76310;;130;Platné;Hvozdná, Hlavní 19
181038269;L13;Školní jídelna - výdejna;Hvozdná;Hlavní;19;;Hvozdná;76310;;56;Platné;Hvozdná, Hlavní 19
107605694;A00;Mateřská škola;Racková;;2;;Racková;76001;;48;Platné;Racková, 2
102307768;B00;Základní škola;Racková;;64;;Racková;76001;;45;Platné;Racková, 64
118500198;G21;Školní družina;Racková;;64;;Racková;76001;;30;Platné;Racková, 64
103107894;L11;Školní jídelna;Racková;;2;;Racková;76001;;100;Platné;Racková, 2
150073437;L13;Školní jídelna - výdejna;Racková;;64;;Racková;76001;;45;Platné;Racková, 64
107605341;A00;Mateřská škola;Březnice;;485;;Březnice;76001;;71;Platné;Březnice, 485
102307865;B00;Základní škola;Březnice;;15;;Březnice;76001;;90;Platné;Březnice, 15
118500201;G21;Školní družina;Březnice;;15;;Březnice;76001;;55;Platné;Březnice, 15
103107592;L11;Školní jídelna;Březnice;;485;;Březnice;76001;;200;Platné;Březnice, 485
150073526;L13;Školní jídelna - výdejna;Březnice;;15;;Březnice;76001;;90;Platné;Březnice, 15
102319006;B00;Základní škola;Pozlovice;Hlavní;59;;Pozlovice;76326;;140;Platné;Pozlovice, Hlavní 59
118500210;G21;Školní družina;Pozlovice;Hlavní;51;;Pozlovice;76326;;88;Platné;Pozlovice, Hlavní 51
103107126;L11;Školní jídelna;Pozlovice;Hlavní;59;;Pozlovice;76326;;300;Platné;Pozlovice, Hlavní 59
107605805;A00;Mateřská škola;Pozlovice;Hlavní;36;;Pozlovice;76326;;84;Platné;Pozlovice, Hlavní 36
107605333;A00;Mateřská škola;Ludkovice;;7;;Ludkovice;76341;;28;Platné;Ludkovice, 7
102307946;B00;Základní škola;Ludkovice;;7;;Ludkovice;76341;;36;Platné;Ludkovice, 7
118500333;G21;Školní družina;Ludkovice;;7;;Ludkovice;76341;;30;Platné;Ludkovice, 7
103107584;L11;Školní jídelna;Ludkovice;;7;;Ludkovice;76341;;120;Platné;Ludkovice, 7
107606020;A00;Mateřská škola;Šanov;;97;;Šanov;76321;;19;Platné;Šanov, 97
102319057;B00;Základní škola;Šanov;;97;;Šanov;76321;;32;Platné;Šanov, 97
118500376;G21;Školní družina;Šanov;;97;;Šanov;76321;;20;Platné;Šanov, 97
103119167;L11;Školní jídelna;Šanov;;97;;Šanov;76321;;50;Platné;Šanov, 97
107605783;A00;Mateřská škola;Slopné;;95;;Slopné;76323;;20;Platné;Slopné, 95
118500406;G21;Školní družina;Slopné;;95;;Slopné;76323;;30;Platné;Slopné, 95
103107967;L11;Školní jídelna;Slopné;;95;;Slopné;76323;;100;Platné;Slopné, 95
102307962;B00;Základní škola;Slopné;;95;;Slopné;76323;;40;Platné;Slopné, 95
102307831;B00;Základní škola;Pohořelice;Školní;126;;Pohořelice;76361;;90;Platné;Pohořelice, Školní 126
118500562;G21;Školní družina;Pohořelice;Školní;126;;Pohořelice;76361;;79;Platné;Pohořelice, Školní 126
107605856;A00;Mateřská škola;Pohořelice;Školní;35;;Pohořelice;76361;;35;Platné;Pohořelice, Školní 35
103119035;L11;Školní jídelna;Pohořelice;Školní;35;;Pohořelice;76361;;100;Platné;Pohořelice, Školní 35
107605741;A00;Mateřská škola;Halenkovice;;164;;Halenkovice;76363;;64;Platné;Halenkovice, 164
102319448;B00;Základní škola;Halenkovice;;550;;Halenkovice;76363;;240;Platné;Halenkovice, 550
118500031;G21;Školní družina;Halenkovice;;164;;Halenkovice;76363;;70;Platné;Halenkovice, 164
